Source	Target	Weight
687	999	1.0
687	998	1.0
687	997	1.0
687	996	1.0
687	995	1.0
687	994	1.0
687	993	1.0
687	992	1.0
687	1012	1.0
687	1013	1.0
687	1014	1.0
687	1015	1.0
687	1032	1.0
687	1031	1.0
687	1030	1.0
687	1029	1.0
687	1028	1.0
687	1027	1.0
687	1026	1.0
687	1025	1.0
687	1024	1.0
687	1023	1.0
687	1022	1.0
49	687	1.0
10	687	1.0
687	1021	1.0
687	1020	1.0
687	1019	1.0
687	1018	1.0
687	1017	1.0
687	1016	1.0
687	991	1.0
687	990	1.0
687	989	1.0
144	687	1.0
687	966	1.0
687	965	1.0
687	964	1.0
48	687	1.0
687	963	1.0
687	962	1.0
687	961	1.0
687	960	1.0
687	959	1.0
687	958	1.0
687	957	1.0
687	956	1.0
687	955	1.0
687	954	1.0
687	953	1.0
687	952	1.0
687	951	1.0
687	950	1.0
687	949	1.0
687	967	1.0
687	968	1.0
687	988	1.0
687	969	1.0
687	987	1.0
687	986	1.0
687	985	1.0
687	984	1.0
314	687	1.0
687	983	1.0
687	982	1.0
687	981	1.0
687	980	1.0
687	979	1.0
687	978	1.0
687	977	1.0
687	976	1.0
687	975	1.0
687	974	1.0
687	973	1.0
687	972	1.0
687	971	1.0
687	970	1.0
687	1033	1.0
687	1035	1.0
687	1123	1.0
687	1093	1.0
687	1101	1.0
687	1100	1.0
687	1099	1.0
687	1098	1.0
687	1097	1.0
313	687	1.0
687	1096	1.0
687	1095	1.0
687	1094	1.0
687	1092	1.0
687	1036	1.0
687	1091	1.0
687	1090	1.0
687	1089	1.0
687	1088	1.0
687	1087	1.0
687	1086	1.0
687	1085	1.0
687	1084	1.0
687	1083	1.0
687	1102	1.0
687	1103	1.0
687	1104	1.0
687	1105	1.0
687	1122	1.0
687	1121	1.0
687	1120	1.0
687	1119	1.0
687	1118	1.0
311	687	1.0
687	1117	1.0
687	1116	1.0
312	687	1.0
687	1115	1.0
687	1114	1.0
687	1113	1.0
687	1112	1.0
687	1111	1.0
687	1110	1.0
687	1109	1.0
687	1108	1.0
687	1107	1.0
687	1106	1.0
687	1082	1.0
687	1081	1.0
687	1080	1.0
687	1057	1.0
687	1055	1.0
687	1054	1.0
687	1053	1.0
687	1052	1.0
687	1051	1.0
687	1050	1.0
687	1049	1.0
687	1048	1.0
687	1047	1.0
687	1046	1.0
687	1045	1.0
687	1044	1.0
687	1043	1.0
687	1042	1.0
687	1041	1.0
687	1040	1.0
687	1039	1.0
687	1038	1.0
687	1037	1.0
687	1056	1.0
687	1058	1.0
687	1079	1.0
687	1059	1.0
687	1078	1.0
687	1077	1.0
687	1076	1.0
687	1075	1.0
687	1074	1.0
687	1073	1.0
687	1072	1.0
687	1071	1.0
687	1070	1.0
687	1069	1.0
687	1068	1.0
687	1067	1.0
687	1066	1.0
687	1065	1.0
687	1064	1.0
687	1063	1.0
687	1062	1.0
687	1061	1.0
687	1060	1.0
687	1292	1.0
687	1293	1.0
687	1294	1.0
687	1508	1.0
687	1513	1.0
279	687	1.0
687	1512	1.0
280	687	1.0
687	1511	1.0
281	687	1.0
687	1510	1.0
282	687	1.0
