Source	Target	Weight
25	1416	1.0
25	1444	1.0
25	1445	1.0
25	1446	1.0
25	1447	1.0
25	1474	1.0
25	1473	1.0
25	1472	1.0
25	1471	1.0
25	1470	1.0
25	1469	1.0
25	1468	1.0
25	1467	1.0
25	1466	1.0
25	1465	1.0
25	1464	1.0
25	1463	1.0
25	1462	1.0
25	1461	1.0
25	1460	1.0
25	1459	1.0
25	1458	1.0
25	1457	1.0
25	1456	1.0
25	1455	1.0
25	1454	1.0
25	1453	1.0
25	1452	1.0
25	1451	1.0
25	1450	1.0
25	1449	1.0
25	1448	1.0
25	1288	1.0
25	1287	1.0
25	1286	1.0
25	1114	1.0
25	1127	1.0
25	1126	1.0
25	1125	1.0
25	1124	1.0
25	1123	1.0
25	1122	1.0
25	1121	1.0
25	1120	1.0
25	1119	1.0
25	1118	1.0
25	1117	1.0
25	1116	1.0
25	1115	1.0
25	1113	1.0
25	1129	1.0
25	1112	1.0
25	1111	1.0
22	25	1.0
25	1110	1.0
25	1109	1.0
25	1108	1.0
25	1107	1.0
25	1106	1.0
25	1105	1.0
25	1104	1.0
25	1103	1.0
25	1102	1.0
25	1101	1.0
25	1128	1.0
25	1130	1.0
25	1285	1.0
25	1146	1.0
25	1159	1.0
25	1158	1.0
25	1157	1.0
25	1156	1.0
25	1155	1.0
25	1154	1.0
25	1153	1.0
25	1152	1.0
25	1151	1.0
25	1150	1.0
25	1149	1.0
25	1148	1.0
25	1147	1.0
25	1145	1.0
25	1131	1.0
25	1144	1.0
25	1143	1.0
25	1142	1.0
25	1141	1.0
25	1140	1.0
25	1139	1.0
25	1138	1.0
25	1137	1.0
25	1136	1.0
25	1135	1.0
25	1134	1.0
25	1133	1.0
25	1132	1.0
25	1100	1.0
25	1099	1.0
25	1098	1.0
25	1052	1.0
25	1065	1.0
25	1064	1.0
25	1063	1.0
25	1062	1.0
25	1061	1.0
25	1060	1.0
25	1059	1.0
25	1058	1.0
25	1057	1.0
25	1056	1.0
25	1055	1.0
25	1054	1.0
25	1053	1.0
25	1051	1.0
25	1097	1.0
25	1050	1.0
25	1049	1.0
25	1048	1.0
25	1047	1.0
25	1046	1.0
25	1045	1.0
25	1044	1.0
25	1043	1.0
25	1042	1.0
25	1041	1.0
25	1040	1.0
25	1039	1.0
25	1038	1.0
25	1066	1.0
25	1067	1.0
25	1068	1.0
25	1069	1.0
25	1096	1.0
25	1095	1.0
25	1094	1.0
25	1093	1.0
25	1092	1.0
25	1091	1.0
25	1090	1.0
25	1089	1.0
25	1088	1.0
25	1087	1.0
25	1086	1.0
25	1085	1.0
25	1084	1.0
25	1083	1.0
25	1082	1.0
25	1081	1.0
25	1080	1.0
25	1079	1.0
25	1078	1.0
25	1077	1.0
25	1076	1.0
25	1075	1.0
25	1074	1.0
25	1073	1.0
25	1072	1.0
25	1071	1.0
25	1070	1.0
25	1160	1.0
25	1161	1.0
25	1162	1.0
25	1240	1.0
25	1253	1.0
25	1252	1.0
25	1251	1.0
25	1250	1.0
25	1249	1.0
25	1248	1.0
25	1247	1.0
25	1246	1.0
25	1245	1.0
25	1244	1.0
25	1243	1.0
25	1242	1.0
25	1241	1.0
25	1239	1.0
25	1224	1.0
25	1238	1.0
25	1237	1.0
25	1236	1.0
25	1235	1.0
25	1234	1.0
25	1233	1.0
25	1232	1.0
25	1231	1.0
25	1230	1.0
25	1229	1.0
25	1228	1.0
25	1227	1.0
25	1226	1.0
25	1254	1.0
25	1255	1.0
25	1256	1.0
25	1257	1.0
25	1284	1.0
25	1283	1.0
25	1282	1.0
25	1281	1.0
25	1280	1.0
25	1279	1.0
25	1278	1.0
25	1277	1.0
25	1276	1.0
25	1275	1.0
25	1274	1.0
25	1273	1.0
25	1272	1.0
25	1271	1.0
25	1270	1.0
25	1269	1.0
25	1268	1.0
25	1267	1.0
25	1266	1.0
25	1265	1.0
25	1264	1.0
25	1263	1.0
25	1262	1.0
25	1261	1.0
25	1260	1.0
25	1259	1.0
25	1258	1.0
25	1225	1.0
25	1223	1.0
25	1163	1.0
25	1177	1.0
25	1190	1.0
25	1189	1.0
25	1188	1.0
25	1187	1.0
25	1186	1.0
25	1185	1.0
25	1184	1.0
25	1183	1.0
25	1182	1.0
25	1181	1.0
25	1180	1.0
25	1179	1.0
25	1178	1.0
