Source	Target	Weight
604	1361	1.0
130	140	0.9963558795467976
472	688	0.995368305505107
1170	1171	0.995049300293396
1137	1400	-0.9927910936027242
1538	1540	0.9918293543674916
527	1558	0.991734098803161
375	2742	0.9879615906612405
75	150	0.9868817664636188
509	1558	0.984330727916578
665	1558	0.9828853562385416
75	375	0.9805889516504878
509	527	0.9805571022209212
957	2589	0.9799894567641526
920	2908	0.9796836675121364
665	1112	0.9790185444780932
150	1558	0.9786228859840574
527	665	0.9778740097199092
527	1112	0.9775332874230946
485	2353	0.9774036263177508
527	1007	0.9773310970833978
527	752	0.9772730972364004
150	1092	0.97702205376565
364	1126	0.9766033914207592
2565	2928	0.9764392560020828
1278	1280	0.9759087971345098
665	744	0.9756412310652188
75	1558	0.975041133275486
1112	1558	0.9748803022814134
2178	2733	0.9746893682747404
453	1402	0.9745240676270088
537	2690	0.974376720067506
1785	2432	0.9742110490348742
979	994	0.9741178491547938
1921	2259	0.973801078564502
939	940	0.9735302399084036
268	1797	0.9733933964165098
2111	2160	0.973148004150803
150	509	0.972876008085657
376	693	0.9724908798278268
75	2690	0.972382454054328
2194	2689	0.9720800807514708
744	1112	0.9711588428928078
669	1165	0.9709810680663746
607	1460	0.9709526730197576
665	1007	0.9709004548454676
1173	1714	0.970866324637882
316	2133	0.970732646350841
1832	1833	0.9699693855033223
150	2690	0.96993936070207
1092	1112	0.9697114768442916
752	1558	0.969320940590458
841	2838	0.9692437411781564
1096	1112	0.9691195957391364
537	1007	0.9689794893433238
377	2565	0.9688222044000396
492	493	0.9686635746258097
1007	1558	0.9686479247240292
1155	1159	0.9686324051477194
957	1218	0.9685703832918356
509	961	0.9682426458822078
1007	1864	0.968181393440048
2152	2908	0.9680421906570046
863	913	0.968005267976334
940	961	0.9679927894991618
920	1943	0.96765218230561
1402	1993	0.9673964706722404
961	1007	0.967223662065162
527	1092	0.9672067833042368
1493	2250	0.96712626695545
150	527	0.967043530533384
375	665	0.966976907970332
863	2795	0.9669277270408864
509	1007	0.9667744202186872
780	918	0.9667354111702255
537	933	0.9665891120779816
75	2742	0.9664496931047192
1112	2194	0.9664369903317472
1270	1656	0.9664261683525678
150	375	0.966414445508245
75	509	0.9664098238993593
375	2690	0.966388956817612
537	961	0.9663184310422798
1752	2522	0.9658536666400928
150	961	0.965678173404598
2314	2571	0.9656288684816284
150	537	0.9655658282730022
1485	1501	0.9651458255867102
743	762	0.9649315232807952
939	961	0.9646608558393592
85	2442	0.9646121463271672
150	933	0.96458900522022
2350	2589	0.9644782977198728
2780	2792	0.9641604496053012
528	768	0.9637215056648144
957	2277	0.963401497585028
896	2795	0.9633111997437264
537	1256	0.9631281882931416
2013	2648	0.9630386680694256
954	1864	0.96297047452762
920	2152	0.9628555575316228
75	537	0.962762374606322
607	2703	0.962365844800807
1158	2580	0.9623377952744516
752	2055	0.9622743478297442
1962	2799	0.962139308139424
375	1187	0.9619735229831868
427	601	0.9618722225323192
578	2908	0.9618021255237286
899	2742	0.9617575029463484
1086	1630	0.961724581486788
582	2270	0.9616624303854616
150	665	0.9616051907321496
807	2908	0.9615676486972656
1256	2690	0.961522737373466
1209	2742	0.9614971451425164
939	1112	0.9614695151113232
1092	1558	0.9614087334219672
527	2055	0.9611693802784737
1022	2259	0.9610821880764114
744	1558	0.9610529342020644
242	665	0.960998053820344
957	2350	0.9609072621472824
55	1943	0.9609061251359846
242	1558	0.960848461018173
520	2573	0.9603425893820275
2353	2563	0.9602885346937784
1864	2055	0.9601947790620994
97	150	0.9600973421898266
920	2148	0.9599405487302972
1112	2690	0.9597657692510604
863	1250	0.959763239373747
933	2690	0.959756327354069
431	1460	0.9596526787310594
744	2055	0.9595487023518527
242	1112	0.9595326761680878
517	528	0.95947041205898
266	2178	0.9592972117150144
527	744	0.9589836245810934
242	1096	0.9589598836874094
420	2802	0.9589063750047346
540	2655	0.9588586135367853
97	1016	0.9587964088676058
735	2284	0.958685637545495
898	899	0.9586675070181448
1096	2690	0.9584221694200667
375	537	0.9583720026181446
913	1683	0.9583705529242548
375	1558	0.958355452898714
1158	1683	0.958299105531306
2194	2678	0.9582300309136446
497	1623	0.9581526766474424
1092	2055	0.9581353082025404
150	1112	0.9580479645241424
863	1515	0.9580169061509464
486	2931	0.9579968054459208
1092	1130	0.9578640104087996
185	1578	0.9578487139608948
1250	2092	0.9578394366257644
1092	1645	0.957791836589736
1558	2690	0.957648332381192
509	665	0.9576182438730626
375	899	0.9576150586043956
431	607	0.957489052526886
558	2030	0.9574833278041086
242	2194	0.9574464666417384
527	1864	0.9574429744392476
504	2565	0.957425549753649
1936	2799	0.9573254944267946
377	504	0.9573020366060224
75	1092	0.9572885894255224
788	1548	0.957197379768406
23	1187	0.957180219902335
938	1534	0.9570027113061562
665	2055	0.9569553968988938
2303	2617	0.9569060705193246
2277	2589	0.9568306060872568
957	2259	0.9567004417391772
1885	1963	0.956635145865564
185	1209	0.9565719163010612
1092	1399	0.9565324015914252
1752	2178	0.9564441850381584
375	2194	0.9563073893999452
370	1386	0.9561754032997278
375	1112	0.9560989470608235
899	1187	0.956093436969993
131	1209	0.9560919930339108
1007	2055	0.9560686798088484
527	1351	0.9560649742500316
1039	2879	0.9560510947317976
1645	1864	0.9560443511072888
150	1007	0.955985028215686
944	955	0.955970326378554
375	1256	0.9559029185193664
75	665	0.955614202886165
55	1337	0.9554719933644716
431	2048	0.9554677008627148
242	527	0.95527443781631
665	2194	0.955253927520975
1130	1864	0.9551521689739044
242	768	0.955012772520354
187	1835	0.9550083352476676
665	1096	0.9549447546830692
71	139	0.9549053044872644
961	1558	0.9548861465329334
97	1092	0.9547658115355588
2055	2347	0.9547634169189386
752	762	0.9547420031367904
232	2347	0.9547363029922168
913	994	0.9546705740106726
920	2056	0.954587328001954
201	1531	0.9544010457214784
933	1007	0.9543940916920016
957	1921	0.9543088473935896
1558	2055	0.9542768948764166
1007	1112	0.9542398328407992
1187	2742	0.954232024029388
1548	1647	0.9541050638848336
23	1280	0.954038829321756
375	1096	0.954028212765192
537	939	0.9539942090556272
219	2700	0.9539794653539712
899	2845	0.9538240068435472
1405	2791	0.9538003997047226
304	1249	0.953740196676064
1112	1351	0.9536376783847014
527	961	0.9535372230802882
1123	1256	0.9533651397237908
310	1565	0.9533089581326372
