	Source	Target	Weight
284	1836	1936	0.8665259581898747
285	1852	2312	0.8664927464883405
286	537	940	0.8663444967819739
287	324	375	0.8662424018460518
288	1647	1718	0.8661142653598923
289	1582	2838	0.8661035754940248
290	1463	1752	0.8660058774957389
291	2259	2928	0.8658423529143441
292	65	1582	0.8657027202426513
293	1805	2136	0.8656855837832746
294	407	1578	0.8656344398724847
295	878	974	0.8651012613992209
296	1017	2259	0.8649816253251457
297	537	938	0.8648333205266676
298	375	1351	0.8648245741082193
299	232	527	0.8647975527294876
300	812	2427	0.8647810079231394
301	512	1824	0.8646875552032811
302	1007	1864	0.8646138624142243
303	419	938	0.8645587718085065
304	302	419	0.864251344577948
305	2080	2910	0.8641646151153756
306	537	939	0.8640826179784145
307	933	2312	0.8640616468405906
308	1022	2259	0.8639894912115521
309	1353	1904	0.8638115835833114
310	2260	2286	0.8638064167523023
311	933	1053	0.8638025744372294
312	936	1645	0.8635286906083574
313	1803	1962	0.8635010132791419
314	708	2080	0.8634633662203941
315	1784	1808	0.8634133671976717
316	372	2571	0.8633957459497236
317	940	2742	0.8633364937325598
318	367	2314	0.8632738620538885
319	2284	2690	0.8632393227793613
320	1022	2928	0.8630603164562521
321	232	936	0.8630233241370387
322	665	1053	0.8629899504956166
323	1512	2299	0.8629307518339607
324	419	537	0.8629172409461264
325	1803	1954	0.8628499202942399
326	1467	2286	0.8627122685450371
327	509	517	0.862683199682981
328	1864	2312	0.8626627556849085
329	2852	2858	0.8623408059974511
330	936	2742	0.8622445105682993
331	1638	1799	0.8620881223445436
332	527	940	0.8619665576127621
333	1787	1804	0.8619407550050883
334	1351	1558	0.8617729169112038
335	512	2644	0.8616015915502365
336	1405	1744	0.8615408189402309
337	936	1864	0.8615339688550772
338	517	933	0.8614235860075163
339	527	2742	0.8614085838153277
340	419	939	0.8610815829581286
341	566	2571	0.8610379303010377
342	537	933	0.8609210545939402
343	743	2691	0.8608222328331311
344	100	2250	0.8607971543557074
345	504	567	0.8607198088886108
346	2259	2589	0.8607039659225211
347	79	1876	0.860687336999556
348	1405	2136	0.8606326453042961
349	527	2347	0.8606325808469515
350	1467	2300	0.8605352266686667
351	527	2312	0.8604169793996483
352	377	504	0.8602870875424012
353	302	1007	0.8602035554956868
354	1046	2796	0.860004537956293
355	1022	1218	0.8598866252331129
356	65	2838	0.8598478674958181
357	898	1007	0.8597852682365097
358	150	940	0.8596265087512244
359	242	527	0.8595770845779197
360	1042	1325	0.8595435265525472
361	150	961	0.8594375050054166
362	866	1808	0.8594149669505341
363	1558	1645	0.8593081646250207
364	665	2213	0.8592410082503773
365	302	933	0.8591065288581283
366	1885	1963	0.8590314420008085
367	1744	1811	0.8588519017253122
368	1903	1962	0.8587982195024177
369	1864	2742	0.8587260763374445
370	1493	2470	0.8587206512058855
371	2347	2690	0.8586122155423811
372	933	1852	0.8585059608748236
373	375	665	0.858378667767176
374	763	2107	0.8583233309363508
375	1698	1808	0.8582273424911917
376	843	1005	0.8580998588943443
377	632	1616	0.8579903411639722
378	2575	2751	0.8579303814536634
379	2060	2193	0.8578734674689465
380	266	1463	0.8577245211669924
381	419	1007	0.8576587645992613
382	933	1351	0.8576560509145559
383	796	2388	0.8574715877386081
384	899	1864	0.8573478985218451
385	961	1096	0.8572760126547923
386	1836	1962	0.8572480680964017
387	910	927	0.857203730702193
388	1552	2136	0.8571606298964755
389	184	567	0.8571247293327288
390	1698	1744	0.8569840341709325
391	795	2123	0.8567027907963422
392	866	1744	0.856575898456746
393	1805	1903	0.8564950815863398
394	232	1558	0.8564822909684542
395	1645	2312	0.8564599715129594
396	55	2908	0.8564575977493807
397	528	1832	0.8563297011285588
398	1749	2080	0.8562608852054165
399	1985	1987	0.8561855208447152
400	1783	1903	0.8560957920119228
401	899	940	0.8558402543860679
402	53	933	0.8557782954717748
403	1962	2136	0.8556668814338866
404	527	1153	0.8556602447595995
405	1236	2080	0.8555625287504645
406	1007	1053	0.8555353882603716
407	419	940	0.8555125973766974
408	375	1645	0.8555048289360961
409	398	1426	0.8554576206014137
410	1004	2636	0.8554245973648779
411	527	1852	0.8554239628630045
412	1007	1096	0.8554136088202
413	961	1351	0.8551770852652415
414	954	1053	0.8550104474502389
415	1214	2186	0.8549900443014349
416	2312	2347	0.8549391464553474
417	1808	1936	0.8548944792277527
418	537	898	0.8548480176042712
419	420	2802	0.8547346994795949
420	1017	1486	0.8547290699725608
421	1903	1936	0.8546905707825588
422	324	939	0.8545834664427551
423	1007	2347	0.8545318298056116
424	665	1155	0.854524465073627
425	497	1096	0.854434991784341
426	527	1053	0.854425985819297
427	1528	2035	0.8544057923013066
428	232	2690	0.8543557076197347
429	1273	2186	0.8543479315995797
430	1218	2589	0.8542977155695779
431	1852	2347	0.8542976315325703
432	527	1155	0.8542922864820328
433	903	1004	0.8541883884531895
434	863	1111	0.8541836813500806
435	812	1789	0.8539770983149418
436	316	1698	0.8539470554564855
437	863	1250	0.8539365185946689
438	1744	1836	0.8538870655324912
439	316	1836	0.853885184317172
440	65	578	0.8538279960432456
441	2277	2370	0.8536383439261906
442	375	527	0.8535963672279822
443	537	1112	0.8535624285781309
444	954	1683	0.8535411132377486
445	1443	1864	0.853535274881631
446	419	2479	0.8535079733085658
447	961	1864	0.853496102304517
448	898	933	0.8534297943918434
449	517	1832	0.8533852324903028
450	1069	2292	0.853336319457777
451	1903	1954	0.8533011317558447
452	954	2742	0.8532616760743844
453	100	2299	0.8529182101184603
454	1904	2300	0.85282541031421
455	316	1744	0.8527716301929865
456	897	2200	0.8527394926181956
457	1096	1645	0.8527269519835947
458	827	1250	0.8526530621872517
459	1807	2774	0.8525692102381007
460	407	1486	0.8525648354585755
461	936	1053	0.8525526775725325
462	1486	2832	0.8524975760652235
463	1804	1954	0.8524589739452548
464	463	1824	0.8523711775162014
465	558	1749	0.8523263067634278
466	807	2908	0.8522971100443076
467	1805	1808	0.852294824412329
468	1022	2747	0.8522807028947946
469	316	1800	0.8521401301314361
470	537	954	0.8521316869790398
471	1784	1803	0.8521256621802772
472	1017	2038	0.8520397576572711
473	184	407	0.8518948496161489
474	304	1249	0.8518755127463828
475	632	927	0.8518490697591905
476	847	1558	0.8517298066720551
477	1864	2213	0.8516610260719542
478	898	961	0.8515772641277906
479	938	939	0.8514648545867242
480	53	2690	0.851457222545495
481	2347	2636	0.851446168135349
482	1669	1683	0.851328150439191
483	1691	1811	0.8513195245793735
484	665	1443	0.8512669169247495
485	1745	1803	0.8512242189656638
486	53	936	0.8510111244344626
487	841	2908	0.8508556958962524
488	53	1112	0.8507806171872446
489	957	2832	0.8506448089113561
490	2791	2792	0.8504897147877548
491	1405	1552	0.8502733820972688
492	316	1691	0.8501226721732383
493	863	1860	0.8500857551542808
494	898	1112	0.8499702385539601
495	940	1351	0.8499607296640919
496	1493	1512	0.8498756962423504
497	1053	1353	0.8498189318995658
498	232	1112	0.8497782330959887
499	1903	2136	0.8496827891434259
500	509	1558	0.8496689567699444
501	1808	2780	0.8495891685450077
502	302	2479	0.8495750814129635
503	528	933	0.8495293982427968
504	936	1683	0.849527137039167
505	232	528	0.8495109026603677
506	2136	2792	0.8495015993270274
507	517	1864	0.8494734210642927
508	1683	2347	0.8494377885931467
509	227	632	0.8494287382265355
510	302	940	0.8494188462459613
511	1954	2791	0.8494171042587538
512	903	2691	0.8491639918614846
513	827	1248	0.8491610111071124
514	1467	1904	0.8491525012457454
515	242	954	0.8491345886654786
516	232	517	0.8491270908386572
517	1645	1864	0.8489831361560607
518	847	933	0.8489356665088172
519	936	1852	0.8486804205084328
520	1784	1836	0.8486163969435422
521	83	162	0.8485736499489853
522	1899	1954	0.8485575212206807
523	802	1552	0.8485332120315858
524	509	665	0.8483327467535781
525	377	567	0.8482120284582464
526	426	1578	0.848124300862171
527	744	1112	0.8481064715305164
528	1852	1864	0.8480833812678717
529	1022	2140	0.8480306336606368
530	954	1353	0.8479975608870941
531	1558	1852	0.8479230809132762
532	936	1351	0.8479069166740432
533	961	2690	0.8478831314664577
534	1516	1723	0.8478001702197173
535	1552	1791	0.8476208556590569
536	537	936	0.8475902654627278
537	1096	1864	0.8474531445932628
538	2133	2138	0.847429075396005
539	232	1832	0.847397421525303
540	1808	1903	0.8473907964947318
541	528	1864	0.8473070784488728
542	954	2479	0.8472939168511406
543	537	1053	0.8472816332542971
544	1800	2136	0.8472017844663665
545	2284	2742	0.8471648143458592
546	509	527	0.8471110327376979
547	509	933	0.8470452461071454
548	1749	2427	0.8469939948100581
549	665	1351	0.8469783900997195
550	1803	1936	0.8469617670743185
551	420	2419	0.8469554502689791
552	920	2908	0.8469538462629536
553	1744	1954	0.8469139951003032
554	426	1463	0.8468576704467259
555	321	897	0.8468455031423757
556	1691	1783	0.8468049052858264
557	1004	2035	0.8465266116848015
558	920	1582	0.8464664359057671
559	1744	1745	0.846430583914879
560	1405	1836	0.8463518129705224
561	527	752	0.8463245037846359
562	419	898	0.8462338241581372
563	612	708	0.8461738657091187
564	1698	1803	0.8461642316042696
565	974	1005	0.8460755859918015
566	1046	1486	0.8460634820537165
567	1351	1645	0.8460322412642625
568	796	2072	0.8460098916743377
569	537	1558	0.845997011943506
570	2089	2178	0.8459925052179201
571	1046	1218	0.8458338049291165
572	1811	1836	0.8456333624732126
573	55	1582	0.8456108963245724
574	899	938	0.8455675905508068
575	665	939	0.8455454399187899
576	827	1316	0.8454417738346809
577	375	847	0.8454237955319948
578	920	2838	0.8453895074696438
579	1209	1623	0.8453871122861792
580	1092	2690	0.8453701014558285
581	150	665	0.845353672184885
582	121	1346	0.8453532247790565
583	495	743	0.8450531051062382
584	898	936	0.845023962088425
585	1791	1811	0.8449242050635529
586	578	920	0.8448329235578197
587	1112	1852	0.8447800330608255
588	665	2284	0.8447758376292301
589	53	527	0.8447694706087989
590	184	2928	0.8447319350499101
591	527	1645	0.8447197418852382
592	1552	1800	0.8447180772344509
593	1578	2089	0.8446522207289643
594	1017	2455	0.8445977793857407
595	1784	2780	0.844585467666941
596	538	913	0.8445337149284875
597	1218	2832	0.8444798219735418
598	1405	2780	0.8444766115746448
599	452	2644	0.8444596493601066
600	936	1443	0.8444331503201596
601	744	2347	0.8442245357669083
602	1698	1836	0.844206176798306
603	242	961	0.8441714534424146
604	184	2038	0.8441568094450352
605	1744	1786	0.8440334628574333
606	841	2838	0.8439433293524673
607	807	1582	0.8439309100142812
608	1803	1807	0.8439183893325857
609	302	744	0.8438991933677886
610	1936	2136	0.8438933275315638
611	517	1833	0.8438813231458434
612	1277	1297	0.8438614863781216
613	961	2742	0.8438363764775995
614	1894	2417	0.8438174886415881
615	70	1744	0.8438162891013491
616	53	2742	0.8436380933614009
617	933	1683	0.843565901422546
618	1805	1954	0.843553358790497
619	612	812	0.8434986854494296
620	1521	1744	0.8434467968824776
621	528	1833	0.843445451331717
622	1791	1800	0.8434156399583598
623	1462	1464	0.8433866511603761
624	426	1752	0.8433566464841972
625	316	1811	0.8433381378310177
626	1811	2780	0.8433095200637463
627	316	1903	0.8432969803311889
628	372	2314	0.8432064141135778
629	426	2178	0.8430712446622347
630	1807	1811	0.8430523444330086
631	1405	1803	0.8429961026222488
632	1558	1683	0.8429731459779314
633	1803	1872	0.8429682251815881
634	355	1808	0.8429187954625559
635	1836	2136	0.8428121805628422
636	1737	1787	0.8427692897957272
637	154	2030	0.8427411548094783
638	527	1316	0.8426970857449668
639	632	2706	0.8426699327203802
640	898	2690	0.8426510736690415
641	407	2140	0.8426121154689946
642	407	1218	0.8425991252497564
643	232	1053	0.8425921944845575
644	184	1017	0.8425899745444235
645	897	2080	0.84258013105816
646	1807	1872	0.8425475870526015
647	1791	1803	0.8425166569385366
648	567	2589	0.8424823645779622
649	1405	1811	0.8424816205211786
650	1112	1443	0.8423482535181505
651	866	2780	0.8423384722214367
652	1007	2312	0.8423223973677518
653	375	939	0.8422822164359222
654	939	1351	0.8422386094875635
655	1007	2479	0.8421209108581166
656	232	961	0.8420735757197081
657	538	1250	0.8419909937336688
658	903	1528	0.8419899510979745
659	665	752	0.841931247193794
660	242	1558	0.8418603380356806
661	278	398	0.841758151730824
662	1808	1954	0.8417421675742943
663	1645	1852	0.8416680494196781
664	2213	2690	0.8416504423869423
665	866	1836	0.8415604159435144
666	1631	1688	0.8415461196680776
667	537	961	0.8415009008886412
668	940	1096	0.8414650032743445
669	1811	1936	0.8414453455250295
670	184	2832	0.8414196271526525
671	184	1486	0.8413313737180662
672	376	1046	0.8412962184555192
673	232	752	0.841251694106633
674	232	1852	0.841218277568332
675	914	1749	0.8411116467714366
676	1405	1903	0.84107737796176
677	407	1022	0.8410454828162971
678	1691	1903	0.8410411873259257
679	171	1667	0.8410001426229741
680	1744	1903	0.8408220808333249
681	567	2889	0.8407813796681047
682	407	2589	0.8407575335068883
683	53	954	0.8406858194854769
684	847	936	0.8406329041911679
685	686	2179	0.8406247713719927
686	1744	1805	0.8405019060283672
687	316	1805	0.8404745739536377
688	302	936	0.8404069251081298
689	1617	2412	0.8403400306814839
690	898	954	0.8403069939257467
691	375	2742	0.8402938837704117
692	749	1511	0.8402796721113064
693	2299	2403	0.8402126298022402
694	232	1645	0.8401856302810405
695	899	933	0.8401774499372535
696	1552	2780	0.8401236130873349
697	1578	2733	0.8400660825518029
698	1744	1783	0.8400503061242882
699	621	696	0.8400248553331124
700	1668	2418	0.8400095419891243
701	419	665	0.8399925478458227
702	933	1443	0.8399772710160518
703	897	2417	0.8399727492326914
704	65	841	0.8399349970933905
705	65	920	0.8398886164844657
706	898	2479	0.83982292831616
707	1787	1811	0.8398110651509306
708	1936	1954	0.8398030657303396
709	809	2838	0.839767602633365
710	1698	1811	0.8397644910611163
711	1811	1954	0.8397598255921797
712	847	961	0.8397529024934454
713	708	2910	0.8397277829102707
714	2347	2932	0.8397269381806725
715	1789	2030	0.8397208069841308
716	1824	2644	0.8396283966603636
717	1155	2690	0.8396031708503285
718	1558	2312	0.839519252354848
719	1962	1984	0.8393780503901223
720	1691	1803	0.8393370983310745
721	954	1864	0.8392605058007506
722	527	1832	0.839178431430304
723	1787	1903	0.8391487294543147
724	70	1405	0.8391479798391018
725	2250	2470	0.8390620701208372
726	1791	1794	0.8389886880636495
727	1805	1811	0.8389758922575843
728	612	1789	0.8389296901029569
729	100	2292	0.8388748180276954
730	1112	1683	0.8388714662014521
731	665	2479	0.8387795009563563
732	1786	1803	0.8387634416538671
733	528	1558	0.8387517843754464
734	1248	1860	0.8387401321967424
735	232	1864	0.8386706734132966
736	1053	1112	0.8386518242684871
737	517	954	0.8386417469073362
738	1486	2747	0.8386305423147239
739	302	1053	0.8386304844927948
740	898	1558	0.8386147729751274
741	1486	2589	0.8386117791215194
742	899	2213	0.8386098322588422
743	2347	2479	0.8385913316375329
744	1808	2816	0.8385839057311277
745	1744	1784	0.8385822120216397
746	316	1808	0.8385727602278595
747	1528	2636	0.8385336841970145
748	827	1860	0.8384016975505441
749	2817	2930	0.8383953790922852
750	2102	2312	0.8383917381050534
751	1270	2690	0.8383763915757702
752	665	1153	0.8383450349827671
753	866	1962	0.8383328813680907
754	407	1017	0.838309179953362
755	1805	1962	0.838227055633771
756	578	841	0.838168165206158
757	517	1852	0.8381468603209229
758	1169	1839	0.8380305690163798
759	185	2742	0.8379264959466842
760	340	1921	0.8379069464171471
761	1273	2417	0.8378883580174368
762	558	2030	0.8378860006064419
763	232	1096	0.8378663966132409
764	1787	1954	0.8377486716313479
765	1808	1872	0.8377486172541173
766	2140	2589	0.8377205394207489
767	232	2284	0.8377004961273411
768	423	1784	0.8376271630036835
769	1558	2347	0.8375766741489588
770	1723	1954	0.8375381754429901
771	1476	2385	0.8374789332477266
772	1130	2690	0.837442243841455
773	2292	2470	0.8373176447916085
774	538	1860	0.837288871202384
775	1096	1852	0.8372126277666078
776	154	2497	0.8371911531351575
777	957	1486	0.8370105956440568
778	355	2136	0.836989560652762
779	316	1872	0.8369709605755395
780	517	1007	0.8368672065820357
781	961	1683	0.8368075168364377
782	537	899	0.836766272546134
783	302	898	0.8367616493799888
784	1405	1954	0.8367259272471463
785	665	1316	0.8366394093231508
786	1405	1698	0.8366356262909797
787	150	375	0.8366001284619862
788	527	1351	0.8365723429302591
789	940	2213	0.8364691566757267
790	184	1329	0.836448705123702
791	809	841	0.8364118238847964
792	355	1800	0.8363504155468598
793	1954	1962	0.8363027346791827
794	537	2213	0.8362893534625375
795	1803	2780	0.8362752616813456
796	804	1860	0.8362706928255861
797	1987	2417	0.8362425761885031
798	53	1864	0.836237235870096
799	316	1807	0.8361638341638031
800	517	1558	0.8361266907769489
801	355	1552	0.8361242845679225
802	954	1852	0.8360268132778617
803	1512	2403	0.8360221109553072
804	1017	1022	0.8360003415574528
805	939	1007	0.8359779311036079
806	527	899	0.8359025546199637
807	1405	2792	0.8358867665775747
808	375	752	0.8358762820384112
809	1645	2347	0.8358335027257539
810	407	2312	0.8357271558240099
811	947	1872	0.8357230945345941
812	185	2312	0.8356984101449647
813	1899	2136	0.835606808949667
814	2136	2780	0.835596510496718
815	302	939	0.8355606595625228
816	939	954	0.8355352850031966
817	504	2048	0.8354727955335071
818	184	2259	0.8354255887812859
819	1836	1872	0.8353928693603474
820	1007	2742	0.8353898188946491
821	517	936	0.8353821409389514
822	423	1405	0.8353774925898284
823	355	1405	0.8353191707148079
824	1250	1316	0.8353177251754724
825	938	1007	0.8353129952775437
826	527	1833	0.835312389357796
827	1811	2816	0.8352675838548383
828	150	1558	0.8352590629861255
829	1610	1945	0.8352009796374794
830	1218	2140	0.8351677033949622
831	2589	2747	0.83515459583141
832	517	899	0.8351299385615406
833	1691	1807	0.8351119703448937
834	242	1053	0.8350703450205751
835	537	2479	0.8349828932274042
836	528	899	0.8349707191237137
837	961	1053	0.8349295121089054
838	1811	1962	0.8349282489665024
839	224	1492	0.8349162663464132
840	665	938	0.83489916354675
841	517	961	0.834885292676562
842	1783	1962	0.8348694293224227
843	1872	1954	0.8348392735386607
844	242	936	0.8346923781461999
845	1405	1936	0.8346721562750762
846	863	1248	0.8346492035383817
847	913	1250	0.8346081494648322
848	242	933	0.8345560411256429
849	75	2742	0.8344840184450422
850	2367	2368	0.8342581510738292
851	1096	2347	0.8342194523456606
852	933	1316	0.8341420918866459
853	1017	2589	0.8341382785400585
854	1987	2080	0.8341339043497635
855	1486	1578	0.8340261226454581
856	1744	2136	0.8339829323572122
857	1046	2832	0.8339237277555566
858	324	961	0.8339193578903401
859	396	943	0.8338956360572931
860	2589	2889	0.8338855073098381
861	898	2742	0.8338762890475965
862	316	2816	0.8337419998176836
863	53	1558	0.8337072460809244
864	517	1107	0.8336953659601362
865	316	355	0.8334125083154256
