	Source	Target	Weight
102	687	1263	1.0
103	303	687	1.0
104	687	1262	1.0
105	687	1260	1.0
106	687	1209	1.0
107	687	1259	1.0
108	687	1258	1.0
109	687	1257	1.0
110	687	1256	1.0
111	687	1255	1.0
112	687	1254	1.0
113	687	1253	1.0
114	687	1252	1.0
115	304	687	1.0
116	687	1270	1.0
117	687	1271	1.0
118	687	1272	1.0
119	687	1273	1.0
120	687	1291	1.0
121	687	1290	1.0
122	687	1289	1.0
123	687	1288	1.0
124	687	1287	1.0
125	687	1286	1.0
126	687	1285	1.0
127	687	1284	1.0
128	687	1283	1.0
129	687	1282	1.0
130	687	1281	1.0
131	687	1280	1.0
132	687	1279	1.0
133	687	1278	1.0
134	687	1277	1.0
135	687	1276	1.0
136	687	1275	1.0
137	197	687	1.0
138	687	1274	1.0
139	687	1251	1.0
140	687	1250	1.0
141	687	1249	1.0
142	687	1227	1.0
143	51	687	1.0
144	687	1225	1.0
145	687	1224	1.0
146	687	1223	1.0
147	687	1222	1.0
148	687	1221	1.0
149	111	687	1.0
150	687	1220	1.0
151	687	1219	1.0
152	687	1218	1.0
153	687	1217	1.0
154	687	1216	1.0
155	687	1215	1.0
156	143	687	1.0
157	687	1214	1.0
158	687	1213	1.0
159	687	1212	1.0
160	687	1211	1.0
161	687	1210	1.0
162	687	1226	1.0
163	687	1228	1.0
164	687	1248	1.0
165	687	1229	1.0
166	687	1247	1.0
167	687	1246	1.0
168	687	1245	1.0
169	687	1244	1.0
170	687	1243	1.0
171	687	1242	1.0
172	687	1241	1.0
173	687	1240	1.0
174	687	1239	1.0
175	687	1238	1.0
176	687	1237	1.0
177	687	1236	1.0
178	76	687	1.0
179	687	1235	1.0
180	687	1234	1.0
181	687	1233	1.0
182	687	1232	1.0
183	687	1231	1.0
184	687	1230	1.0
185	687	1126	1.0
186	687	1125	1.0
187	687	1124	1.0
188	687	1002	1.0
189	687	1011	1.0
190	687	1010	1.0
191	687	1009	1.0
192	687	1008	1.0
193	687	1007	1.0
194	687	1006	1.0
195	687	1005	1.0
196	687	1004	1.0
197	687	1003	1.0
198	687	1001	1.0
199	687	1034	1.0
200	687	1000	1.0
201	687	999	1.0
202	687	998	1.0
203	687	997	1.0
204	687	996	1.0
205	687	995	1.0
206	687	994	1.0
207	687	993	1.0
208	687	992	1.0
209	687	1012	1.0
210	687	1013	1.0
211	687	1014	1.0
212	687	1015	1.0
213	687	1032	1.0
214	687	1031	1.0
215	687	1030	1.0
216	687	1029	1.0
217	687	1028	1.0
218	687	1027	1.0
219	687	1026	1.0
220	687	1025	1.0
221	687	1024	1.0
222	687	1023	1.0
223	687	1022	1.0
224	49	687	1.0
225	10	687	1.0
226	687	1021	1.0
227	687	1020	1.0
228	687	1019	1.0
229	687	1018	1.0
230	687	1017	1.0
231	687	1016	1.0
232	687	991	1.0
233	687	990	1.0
234	687	989	1.0
235	144	687	1.0
236	687	966	1.0
237	687	965	1.0
238	687	964	1.0
239	48	687	1.0
240	687	963	1.0
241	687	962	1.0
242	687	961	1.0
243	687	960	1.0
244	687	959	1.0
245	687	958	1.0
246	687	957	1.0
247	687	956	1.0
248	687	955	1.0
249	687	954	1.0
250	687	953	1.0
251	687	952	1.0
252	687	951	1.0
253	687	950	1.0
254	687	949	1.0
255	687	967	1.0
256	687	968	1.0
257	687	988	1.0
258	687	969	1.0
259	687	987	1.0
260	687	986	1.0
261	687	985	1.0
262	687	984	1.0
263	314	687	1.0
264	687	983	1.0
265	687	982	1.0
266	687	981	1.0
267	687	980	1.0
268	687	979	1.0
269	687	978	1.0
270	687	977	1.0
271	687	976	1.0
272	687	975	1.0
273	687	974	1.0
274	687	973	1.0
275	687	972	1.0
276	687	971	1.0
277	687	970	1.0
278	687	1033	1.0
279	687	1035	1.0
280	687	1123	1.0
281	687	1093	1.0
282	687	1101	1.0
283	687	1100	1.0
284	687	1099	1.0
285	687	1098	1.0
286	687	1097	1.0
287	313	687	1.0
288	687	1096	1.0
289	687	1095	1.0
290	687	1094	1.0
291	687	1092	1.0
292	687	1036	1.0
293	687	1091	1.0
294	687	1090	1.0
295	687	1089	1.0
296	687	1088	1.0
297	687	1087	1.0
298	687	1086	1.0
299	687	1085	1.0
300	687	1084	1.0
301	687	1083	1.0
302	687	1102	1.0
303	687	1103	1.0
304	687	1104	1.0
305	687	1105	1.0
306	687	1122	1.0
307	687	1121	1.0
308	687	1120	1.0
309	687	1119	1.0
310	687	1118	1.0
311	311	687	1.0
312	687	1117	1.0
313	687	1116	1.0
314	312	687	1.0
315	687	1115	1.0
316	687	1114	1.0
317	687	1113	1.0
318	687	1112	1.0
319	687	1111	1.0
320	687	1110	1.0
321	687	1109	1.0
322	687	1108	1.0
323	687	1107	1.0
324	687	1106	1.0
325	687	1082	1.0
326	687	1081	1.0
327	687	1080	1.0
328	687	1057	1.0
329	687	1055	1.0
330	687	1054	1.0
331	687	1053	1.0
332	687	1052	1.0
333	687	1051	1.0
334	687	1050	1.0
335	687	1049	1.0
336	687	1048	1.0
337	687	1047	1.0
338	687	1046	1.0
339	687	1045	1.0
340	687	1044	1.0
341	687	1043	1.0
342	687	1042	1.0
343	687	1041	1.0
344	687	1040	1.0
345	687	1039	1.0
346	687	1038	1.0
347	687	1037	1.0
348	687	1056	1.0
349	687	1058	1.0
350	687	1079	1.0
351	687	1059	1.0
352	687	1078	1.0
353	687	1077	1.0
354	687	1076	1.0
355	687	1075	1.0
356	687	1074	1.0
357	687	1073	1.0
358	687	1072	1.0
359	687	1071	1.0
360	687	1070	1.0
361	687	1069	1.0
362	687	1068	1.0
363	687	1067	1.0
364	687	1066	1.0
365	687	1065	1.0
366	687	1064	1.0
367	687	1063	1.0
368	687	1062	1.0
369	687	1061	1.0
370	687	1060	1.0
371	687	1292	1.0
372	687	1293	1.0
373	687	1294	1.0
374	687	1508	1.0
375	687	1513	1.0
376	279	687	1.0
377	687	1512	1.0
378	280	687	1.0
379	687	1511	1.0
380	281	687	1.0
381	687	1510	1.0
382	282	687	1.0
383	687	1509	1.0
384	687	1507	1.0
385	687	1535	1.0
386	687	1506	1.0
387	687	1505	1.0
388	687	1504	1.0
389	687	1503	1.0
390	687	1502	1.0
391	687	1501	1.0
392	687	1500	1.0
393	283	687	1.0
394	687	1499	1.0
395	687	1514	1.0
396	687	1515	1.0
397	687	1516	1.0
398	687	1517	1.0
399	687	1534	1.0
400	687	1533	1.0
401	687	1532	1.0
402	687	1531	1.0
403	687	1530	1.0
404	687	1529	1.0
405	687	1528	1.0
406	687	1527	1.0
407	277	687	1.0
408	687	1526	1.0
409	687	1525	1.0
410	687	1524	1.0
411	687	1523	1.0
412	687	1522	1.0
413	687	1521	1.0
414	278	687	1.0
415	687	1520	1.0
416	687	1519	1.0
417	687	1518	1.0
418	687	1498	1.0
419	687	1497	1.0
420	687	1496	1.0
421	687	1476	1.0
422	687	1474	1.0
423	687	1473	1.0
424	687	1472	1.0
425	287	687	1.0
426	687	1471	1.0
427	687	1470	1.0
428	687	1469	1.0
429	288	687	1.0
430	687	1468	1.0
431	687	1467	1.0
432	687	1466	1.0
433	687	1465	1.0
434	687	1464	1.0
435	687	1463	1.0
436	687	1462	1.0
437	687	1461	1.0
438	687	1460	1.0
439	289	687	1.0
440	199	687	1.0
441	687	1475	1.0
442	687	1477	1.0
443	687	1495	1.0
444	687	1478	1.0
445	687	1494	1.0
446	687	1493	1.0
447	284	687	1.0
448	687	1492	1.0
449	687	1491	1.0
450	687	1490	1.0
451	687	1489	1.0
452	687	1488	1.0
453	687	1487	1.0
454	687	1486	1.0
455	285	687	1.0
456	687	1485	1.0
457	687	1484	1.0
458	687	1483	1.0
459	687	1482	1.0
460	286	687	1.0
461	687	1481	1.0
462	687	1480	1.0
463	687	1479	1.0
464	276	687	1.0
465	687	1536	1.0
466	687	1459	1.0
467	687	1587	1.0
468	687	1596	1.0
469	687	1595	1.0
470	687	1594	1.0
471	687	1593	1.0
472	687	1592	1.0
473	687	1591	1.0
474	687	1590	1.0
475	687	1589	1.0
476	687	1588	1.0
477	687	1586	1.0
478	687	1537	1.0
479	687	1585	1.0
480	687	1584	1.0
481	687	1583	1.0
482	272	687	1.0
483	687	1582	1.0
484	687	1581	1.0
485	687	1580	1.0
486	687	1579	1.0
487	687	1578	1.0
488	687	1597	1.0
489	687	1598	1.0
490	687	1599	1.0
491	271	687	1.0
492	687	1617	1.0
493	687	1616	1.0
494	687	1615	1.0
495	687	1614	1.0
496	687	1613	1.0
497	687	1612	1.0
498	687	1611	1.0
499	687	1610	1.0
500	687	1609	1.0
501	687	1608	1.0
502	687	1607	1.0
503	687	1606	1.0
504	687	1605	1.0
505	687	1604	1.0
506	687	1603	1.0
507	687	1602	1.0
508	687	1601	1.0
509	687	1600	1.0
510	200	687	1.0
511	687	1577	1.0
512	687	1576	1.0
513	687	1575	1.0
514	687	1554	1.0
515	687	1552	1.0
516	687	1551	1.0
517	687	1550	1.0
518	687	1549	1.0
519	273	687	1.0
520	687	1548	1.0
521	687	1547	1.0
522	687	1546	1.0
523	139	687	1.0
524	687	1545	1.0
525	687	1544	1.0
526	687	1543	1.0
527	274	687	1.0
528	687	1542	1.0
529	687	1541	1.0
530	687	1540	1.0
531	687	1539	1.0
532	687	1538	1.0
533	275	687	1.0
534	687	1553	1.0
535	687	1555	1.0
536	687	1574	1.0
537	687	1556	1.0
538	687	1573	1.0
539	355	687	1.0
540	687	1571	1.0
541	687	1570	1.0
542	687	1569	1.0
543	687	1568	1.0
544	687	1567	1.0
545	687	1566	1.0
546	687	1565	1.0
547	687	1564	1.0
548	687	1563	1.0
549	687	1562	1.0
550	113	687	1.0
551	687	1561	1.0
552	687	1560	1.0
553	687	1559	1.0
554	54	687	1.0
555	687	1558	1.0
556	687	1557	1.0
557	290	687	1.0
558	687	1458	1.0
559	687	1295	1.0
560	687	1347	1.0
561	687	1356	1.0
562	687	1355	1.0
563	687	1354	1.0
564	687	1353	1.0
565	687	1352	1.0
566	687	1351	1.0
567	687	1350	1.0
568	687	1349	1.0
569	687	1348	1.0
570	687	1346	1.0
571	687	1379	1.0
572	687	1345	1.0
573	687	1344	1.0
574	687	1343	1.0
575	687	1342	1.0
576	687	1341	1.0
577	687	1340	1.0
578	687	1339	1.0
579	687	1338	1.0
580	687	1337	1.0
581	687	1357	1.0
582	687	1358	1.0
583	687	1359	1.0
584	687	1360	1.0
585	687	1377	1.0
586	687	1376	1.0
587	687	1375	1.0
588	687	1374	1.0
589	687	1373	1.0
590	687	1372	1.0
591	687	1371	1.0
592	687	1370	1.0
593	687	1369	1.0
594	687	1368	1.0
595	687	1367	1.0
596	687	1366	1.0
597	687	1365	1.0
598	687	1364	1.0
599	301	687	1.0
600	687	1363	1.0
601	112	687	1.0
602	687	1362	1.0
603	687	1361	1.0
604	687	1336	1.0
605	687	1335	1.0
606	96	687	1.0
607	687	1314	1.0
608	687	1312	1.0
609	142	687	1.0
610	687	1311	1.0
611	687	1310	1.0
612	687	1309	1.0
613	687	1308	1.0
614	687	1307	1.0
615	687	1306	1.0
616	302	687	1.0
617	687	1305	1.0
618	687	1304	1.0
619	687	1303	1.0
620	687	1302	1.0
621	687	1301	1.0
622	687	1300	1.0
623	687	1299	1.0
624	687	1298	1.0
625	687	1297	1.0
626	687	1296	1.0
627	687	1313	1.0
628	687	1315	1.0
629	687	1334	1.0
630	687	1316	1.0
631	687	1333	1.0
632	687	1332	1.0
633	687	1331	1.0
634	687	1330	1.0
635	687	1329	1.0
636	687	1328	1.0
637	687	1327	1.0
638	687	1326	1.0
639	687	1325	1.0
640	687	1324	1.0
641	687	1323	1.0
642	687	1322	1.0
643	687	1321	1.0
644	52	687	1.0
645	687	1320	1.0
646	687	1319	1.0
647	687	1318	1.0
648	687	1317	1.0
649	7	687	1.0
650	687	1378	1.0
651	687	1380	1.0
652	291	687	1.0
653	687	1432	1.0
654	687	1440	1.0
655	687	1439	1.0
656	687	1438	1.0
657	687	1437	1.0
658	687	1436	1.0
659	297	687	1.0
660	687	1435	1.0
661	687	1434	1.0
662	687	1433	1.0
663	687	1431	1.0
664	687	1381	1.0
665	298	687	1.0
666	687	1430	1.0
667	687	1429	1.0
668	687	1428	1.0
669	687	1427	1.0
670	687	1426	1.0
671	53	687	1.0
672	687	1425	1.0
673	198	687	1.0
674	687	1441	1.0
675	296	687	1.0
676	295	687	1.0
677	687	1442	1.0
678	687	1457	1.0
679	687	1456	1.0
680	687	1455	1.0
681	687	1454	1.0
682	687	1453	1.0
683	292	687	1.0
684	687	1452	1.0
685	687	1451	1.0
686	293	687	1.0
687	687	1450	1.0
688	687	1449	1.0
689	687	1448	1.0
690	140	687	1.0
691	687	1447	1.0
692	687	1446	1.0
693	687	1445	1.0
694	687	1444	1.0
695	294	687	1.0
696	687	1443	1.0
697	687	1424	1.0
698	687	1423	1.0
699	687	1422	1.0
700	687	1401	1.0
701	687	1399	1.0
702	687	1398	1.0
703	687	1397	1.0
704	687	1396	1.0
705	687	1395	1.0
706	687	1394	1.0
707	687	1393	1.0
708	687	1392	1.0
709	687	1391	1.0
710	687	1390	1.0
711	687	1389	1.0
712	687	1388	1.0
713	141	687	1.0
714	687	1387	1.0
715	687	1386	1.0
716	687	1385	1.0
717	687	1384	1.0
718	687	1383	1.0
719	687	1382	1.0
720	687	1400	1.0
721	687	1402	1.0
722	687	1421	1.0
723	687	1403	1.0
724	687	1420	1.0
725	687	1419	1.0
726	687	1418	1.0
727	687	1417	1.0
728	687	1416	1.0
729	299	687	1.0
730	687	1415	1.0
731	687	1414	1.0
732	687	1413	1.0
733	687	1412	1.0
734	687	1411	1.0
735	687	1410	1.0
736	687	1409	1.0
737	687	1408	1.0
738	300	687	1.0
739	687	1407	1.0
740	687	1406	1.0
741	687	1405	1.0
742	687	1404	1.0
743	687	948	1.0
744	687	946	1.0
745	270	687	1.0
746	527	687	1.0
747	81	687	1.0
748	163	687	1.0
749	33	687	1.0
750	164	687	1.0
751	530	687	1.0
752	529	687	1.0
753	528	687	1.0
754	339	687	1.0
755	14	687	1.0
756	526	687	1.0
757	104	687	1.0
758	165	687	1.0
759	525	687	1.0
760	524	687	1.0
761	523	687	1.0
762	522	687	1.0
763	521	687	1.0
764	32	687	1.0
765	520	687	1.0
766	519	687	1.0
767	531	687	1.0
768	532	687	1.0
769	533	687	1.0
770	162	687	1.0
771	546	687	1.0
772	545	687	1.0
773	544	687	1.0
774	336	687	1.0
775	543	687	1.0
776	542	687	1.0
777	337	687	1.0
778	541	687	1.0
779	160	687	1.0
780	540	687	1.0
781	539	687	1.0
782	538	687	1.0
783	161	687	1.0
784	537	687	1.0
785	338	687	1.0
786	536	687	1.0
787	535	687	1.0
788	534	687	1.0
789	34	687	1.0
790	518	687	1.0
791	166	687	1.0
792	77	687	1.0
793	497	687	1.0
794	501	687	1.0
795	500	687	1.0
796	82	687	1.0
797	499	687	1.0
798	343	687	1.0
799	30	687	1.0
800	103	687	1.0
801	498	687	1.0
802	170	687	1.0
803	496	687	1.0
804	340	687	1.0
805	495	687	1.0
806	494	687	1.0
807	493	687	1.0
808	344	687	1.0
809	492	687	1.0
810	491	687	1.0
811	490	687	1.0
812	489	687	1.0
813	488	687	1.0
814	502	687	1.0
815	503	687	1.0
816	342	687	1.0
817	169	687	1.0
818	517	687	1.0
819	167	687	1.0
820	516	687	1.0
821	515	687	1.0
822	514	687	1.0
823	190	687	1.0
824	513	687	1.0
825	31	687	1.0
826	341	687	1.0
827	512	687	1.0
828	511	687	1.0
829	510	687	1.0
830	168	687	1.0
831	509	687	1.0
832	508	687	1.0
833	507	687	1.0
834	506	687	1.0
835	505	687	1.0
836	504	687	1.0
837	547	687	1.0
838	548	687	1.0
839	549	687	1.0
840	588	687	1.0
841	595	687	1.0
842	594	687	1.0
843	39	687	1.0
844	593	687	1.0
845	153	687	1.0
846	592	687	1.0
847	591	687	1.0
848	590	687	1.0
849	589	687	1.0
850	38	687	1.0
851	550	687	1.0
852	329	687	1.0
853	587	687	1.0
854	586	687	1.0
855	154	687	1.0
856	585	687	1.0
857	584	687	1.0
858	583	687	1.0
859	582	687	1.0
860	581	687	1.0
861	596	687	1.0
862	597	687	1.0
863	328	687	1.0
864	192	687	1.0
865	608	687	1.0
866	152	687	1.0
867	106	687	1.0
868	607	687	1.0
869	40	687	1.0
870	606	687	1.0
871	325	687	1.0
872	605	687	1.0
873	604	1361	1.0
874	326	687	1.0
875	604	687	1.0
876	603	687	1.0
877	602	687	1.0
878	80	687	1.0
879	601	687	1.0
880	600	687	1.0
881	599	687	1.0
882	327	687	1.0
883	598	687	1.0
884	580	687	1.0
885	579	687	1.0
886	37	687	1.0
887	158	687	1.0
888	562	687	1.0
889	561	687	1.0
890	560	687	1.0
891	559	687	1.0
892	558	687	1.0
893	331	687	1.0
894	557	687	1.0
895	556	687	1.0
896	555	687	1.0
897	332	687	1.0
898	554	687	1.0
899	553	687	1.0
900	552	687	1.0
901	333	687	1.0
902	35	687	1.0
903	159	687	1.0
904	334	687	1.0
905	551	687	1.0
906	335	687	1.0
907	563	687	1.0
908	564	687	1.0
909	330	687	1.0
910	565	687	1.0
911	105	687	1.0
912	578	687	1.0
913	155	687	1.0
914	577	687	1.0
915	576	687	1.0
916	575	687	1.0
917	574	687	1.0
918	573	687	1.0
919	572	687	1.0
920	571	687	1.0
921	156	687	1.0
922	36	687	1.0
923	157	687	1.0
924	570	687	1.0
925	569	687	1.0
926	568	687	1.0
927	567	687	1.0
928	191	687	1.0
929	566	687	1.0
930	487	687	1.0
931	486	687	1.0
932	485	687	1.0
933	402	687	1.0
934	99	687	1.0
935	183	687	1.0
936	407	687	1.0
937	406	687	1.0
938	405	687	1.0
939	404	687	1.0
940	87	687	1.0
941	403	687	1.0
942	184	687	1.0
943	401	687	1.0
944	422	687	1.0
945	400	687	1.0
946	399	687	1.0
947	398	687	1.0
948	397	687	1.0
949	396	687	1.0
950	395	687	1.0
951	394	687	1.0
952	393	687	1.0
953	354	687	1.0
954	353	687	1.0
955	86	687	1.0
956	408	687	1.0
957	182	687	1.0
958	181	687	1.0
959	421	687	1.0
960	21	687	1.0
961	420	687	1.0
962	419	687	1.0
963	418	687	1.0
964	417	687	1.0
965	416	687	1.0
966	350	687	1.0
967	415	687	1.0
968	414	687	1.0
969	413	687	1.0
970	351	687	1.0
971	412	687	1.0
972	20	687	1.0
973	352	687	1.0
974	411	687	1.0
975	410	687	1.0
976	409	687	1.0
977	392	687	1.0
978	19	687	1.0
979	391	687	1.0
980	186	687	1.0
981	371	687	1.0
982	370	687	1.0
983	369	687	1.0
984	368	687	1.0
985	15	687	1.0
986	98	687	1.0
987	367	687	1.0
988	366	687	1.0
989	365	687	1.0
990	16	687	1.0
991	364	687	1.0
992	363	687	1.0
993	362	687	1.0
994	361	687	1.0
995	360	687	1.0
996	359	687	1.0
997	187	687	1.0
998	358	687	1.0
999	357	687	1.0
1000	372	687	1.0
1001	373	687	1.0
1002	390	687	1.0
1003	374	687	1.0
1004	389	687	1.0
1005	388	687	1.0
1006	387	687	1.0
1007	185	687	1.0
1008	386	687	1.0
1009	18	687	1.0
1010	385	687	1.0
1011	384	687	1.0
1012	383	687	1.0
1013	382	687	1.0
1014	381	687	1.0
1015	380	687	1.0
1016	379	687	1.0
1017	378	687	1.0
1018	377	687	1.0
1019	376	687	1.0
1020	17	687	1.0
1021	375	687	1.0
1022	88	687	1.0
1023	349	687	1.0
1024	423	687	1.0
1025	102	687	1.0
1026	464	687	1.0
1027	189	687	1.0
1028	84	687	1.0
1029	28	687	1.0
1030	468	687	1.0
1031	175	687	1.0
1032	467	687	1.0
1033	466	687	1.0
1034	465	687	1.0
1035	176	687	1.0
1036	463	687	1.0
1037	22	687	1.0
1038	462	687	1.0
1039	177	687	1.0
1040	27	687	1.0
1041	101	687	1.0
1042	461	687	1.0
1043	460	687	1.0
1044	459	687	1.0
1045	458	687	1.0
1046	457	687	1.0
1047	469	687	1.0
1048	470	687	1.0
1049	471	687	1.0
1050	174	687	1.0
1051	484	687	1.0
1052	483	687	1.0
1053	29	687	1.0
1054	83	687	1.0
1055	171	687	1.0
1056	482	687	1.0
1057	481	687	1.0
1058	480	687	1.0
1059	172	687	1.0
1060	479	687	1.0
1061	478	687	1.0
1062	477	687	1.0
1063	476	687	1.0
1064	475	687	1.0
1065	474	687	1.0
1066	345	687	1.0
1067	173	687	1.0
1068	473	687	1.0
1069	472	687	1.0
1070	456	687	1.0
1071	455	687	1.0
1072	454	687	1.0
1073	435	687	1.0
1074	433	687	1.0
1075	346	687	1.0
1076	432	687	1.0
1077	24	687	1.0
1078	85	687	1.0
1079	347	687	1.0
1080	431	687	1.0
1081	100	687	1.0
1082	430	687	1.0
1083	429	687	1.0
1084	23	687	1.0
1085	180	687	1.0
1086	348	687	1.0
1087	428	687	1.0
1088	188	687	1.0
1089	427	687	1.0
1090	426	687	1.0
1091	425	687	1.0
1092	424	687	1.0
1093	434	687	1.0
1094	436	687	1.0
1095	453	687	1.0
1096	437	687	1.0
1097	452	687	1.0
1098	26	687	1.0
1099	451	687	1.0
1100	450	687	1.0
1101	178	687	1.0
1102	449	687	1.0
1103	448	687	1.0
1104	447	687	1.0
1105	446	687	1.0
1106	445	687	1.0
1107	444	687	1.0
1108	25	687	1.0
1109	443	687	1.0
1110	442	687	1.0
1111	441	687	1.0
1112	440	687	1.0
1113	439	687	1.0
1114	438	687	1.0
1115	179	687	1.0
1116	609	687	1.0
1117	610	687	1.0
1118	611	687	1.0
1119	687	823	1.0
1120	687	832	1.0
1121	687	831	1.0
1122	687	830	1.0
1123	687	829	1.0
1124	687	828	1.0
1125	687	827	1.0
1126	687	826	1.0
1127	687	825	1.0
1128	687	824	1.0
1129	687	822	1.0
1130	687	858	1.0
1131	687	821	1.0
1132	687	820	1.0
1133	687	819	1.0
1134	687	818	1.0
1135	687	817	1.0
1136	687	816	1.0
1137	687	815	1.0
1138	687	814	1.0
1139	687	813	1.0
1140	687	833	1.0
1141	687	834	1.0
1142	687	835	1.0
1143	687	837	1.0
1144	687	856	1.0
1145	687	855	1.0
1146	687	854	1.0
1147	687	853	1.0
1148	687	852	1.0
1149	687	851	1.0
1150	687	850	1.0
1151	687	849	1.0
1152	687	848	1.0
1153	687	847	1.0
1154	687	846	1.0
1155	687	845	1.0
1156	687	844	1.0
1157	687	843	1.0
1158	687	842	1.0
1159	687	841	1.0
1160	687	840	1.0
1161	687	839	1.0
1162	687	838	1.0
1163	687	812	1.0
1164	687	811	1.0
1165	687	810	1.0
1166	687	790	1.0
1167	687	788	1.0
1168	687	787	1.0
1169	687	786	1.0
1170	687	785	1.0
1171	687	784	1.0
1172	687	783	1.0
1173	687	782	1.0
1174	687	781	1.0
1175	687	780	1.0
1176	687	779	1.0
1177	687	778	1.0
1178	687	777	1.0
1179	687	776	1.0
1180	687	775	1.0
1181	687	774	1.0
1182	687	773	1.0
1183	687	772	1.0
1184	687	771	1.0
1185	687	770	1.0
1186	687	789	1.0
1187	687	791	1.0
1188	687	809	1.0
1189	687	792	1.0
1190	687	808	1.0
1191	687	807	1.0
1192	687	806	1.0
1193	687	805	1.0
1194	687	804	1.0
1195	687	803	1.0
1196	687	802	1.0
1197	46	687	1.0
1198	687	801	1.0
1199	687	800	1.0
1200	687	799	1.0
1201	687	798	1.0
1202	687	797	1.0
1203	687	796	1.0
1204	316	687	1.0
1205	687	795	1.0
1206	687	794	1.0
1207	687	793	1.0
1208	195	687	1.0
1209	687	857	1.0
1210	687	859	1.0
1211	687	768	1.0
1212	687	914	1.0
1213	687	923	1.0
1214	687	922	1.0
1215	687	921	1.0
1216	687	920	1.0
1217	687	919	1.0
1218	687	918	1.0
1219	687	917	1.0
1220	687	916	1.0
1221	687	915	1.0
1222	687	913	1.0
1223	687	860	1.0
1224	687	912	1.0
1225	11	687	1.0
1226	687	911	1.0
1227	687	910	1.0
1228	687	909	1.0
1229	687	908	1.0
1230	687	907	1.0
1231	687	906	1.0
1232	687	905	1.0
1233	687	924	1.0
1234	47	687	1.0
1235	687	925	1.0
1236	687	926	1.0
1237	687	945	1.0
1238	687	944	1.0
1239	687	943	1.0
1240	687	942	1.0
1241	687	941	1.0
1242	687	940	1.0
1243	687	939	1.0
1244	687	938	1.0
1245	687	937	1.0
1246	687	936	1.0
1247	687	935	1.0
1248	687	934	1.0
1249	687	933	1.0
1250	687	932	1.0
1251	687	931	1.0
1252	687	930	1.0
1253	687	929	1.0
1254	687	928	1.0
1255	687	927	1.0
1256	687	904	1.0
1257	97	687	1.0
1258	687	903	1.0
1259	687	881	1.0
1260	687	879	1.0
1261	687	878	1.0
1262	687	877	1.0
1263	687	876	1.0
1264	687	875	1.0
1265	687	874	1.0
1266	687	873	1.0
1267	687	872	1.0
1268	687	871	1.0
1269	687	870	1.0
1270	687	869	1.0
1271	687	868	1.0
1272	687	867	1.0
1273	687	866	1.0
1274	687	865	1.0
1275	687	864	1.0
1276	687	863	1.0
1277	687	862	1.0
1278	687	861	1.0
1279	687	880	1.0
1280	687	882	1.0
1281	687	902	1.0
1282	687	883	1.0
1283	687	901	1.0
1284	687	900	1.0
1285	315	687	1.0
1286	687	899	1.0
1287	687	898	1.0
1288	687	897	1.0
1289	687	896	1.0
1290	687	895	1.0
1291	687	894	1.0
1292	687	893	1.0
1293	687	892	1.0
1294	687	891	1.0
1295	687	890	1.0
1296	687	889	1.0
1297	687	888	1.0
1298	687	887	1.0
1299	687	886	1.0
1300	687	885	1.0
1301	687	884	1.0
1302	687	769	1.0
1303	687	767	1.0
1304	612	687	1.0
