	Source	Target	Weight
174	184	2034	0.9555380486012774
175	1886	2823	0.9554582035925824
176	184	1312	0.9554397245058244
177	407	1486	0.9552731312963126
178	1554	1704	0.9552315437358988
179	933	1472	0.9550256383042612
180	266	2828	0.9549914323708918
181	1803	1817	0.954959669949975
182	411	1824	0.9549500300619358
183	2704	2796	0.9547615477099838
184	411	1537	0.9544498402927818
185	957	1269	0.954372118647958
186	1012	1486	0.954346244193268
187	426	2140	0.9543359394531042
188	665	1864	0.9542818654819516
189	966	1112	0.9539838455215974
190	270	407	0.9539798872388198
191	665	933	0.953923184879418
192	266	426	0.953914071441395
193	2288	2869	0.9535972990588988
194	14	2631	0.9535491474573858
195	957	2725	0.953535763050633
196	860	1060	0.953514702003808
197	449	2157	0.9533123752199688
198	851	1100	0.953261773126284
199	504	567	0.9531311731723308
200	407	1046	0.9530837058400322
201	419	2054	0.9530704516687049
202	452	1269	0.9529831482482524
203	2103	2821	0.9529124219077127
204	1212	2889	0.9528070394483128
205	1537	2074	0.952783854533296
206	1013	1374	0.952700097293877
207	1439	1498	0.9526092653800944
208	935	1316	0.9525660131215992
209	270	2626	0.9525494549928644
210	1269	2725	0.952522100145008
211	1197	1256	0.9524994281562296
212	2464	2742	0.952134521145402
213	742	990	0.952131773635238
214	638	1411	0.952087473625544
215	297	1053	0.95206311438331
216	1463	2140	0.9520157107167984
217	60	1472	0.951915483801664
218	1498	2102	0.9518689974771266
219	270	2259	0.9517595006721308
220	270	452	0.9514667790645304
221	2021	2110	0.9514297116582832
222	358	1835	0.9512913119058756
223	1537	2704	0.9512800395373504
224	1046	1086	0.9512755183153464
225	2312	2404	0.9512615498850688
226	449	2021	0.9512610312093224
227	57	1212	0.9511904899104596
228	589	1824	0.9511844819516594
229	665	898	0.951151808215119
230	851	2928	0.9510533360362184
231	1402	2178	0.9509720194602056
232	1212	2038	0.9509398854203396
233	1921	2333	0.9508263602427552
234	1578	2178	0.95081856136542
235	1472	1852	0.9507502264581082
236	270	382	0.9507403444897684
237	1302	2439	0.9506455522710388
238	376	2626	0.9506129261942936
239	607	1537	0.950537553893932
240	1500	1578	0.950506233316823
241	567	2038	0.9504800697119614
242	184	2832	0.9503637319843682
243	995	1061	0.9503576933832676
244	1307	2566	0.950324743992913
245	527	2464	0.9502967986155424
246	880	2356	0.9502523603709264
247	1977	2699	0.9502192462276636
248	150	2102	0.9501671700090648
249	742	1380	0.9500799245980124
250	1312	2038	0.950038199677378
251	504	2142	0.9500128579953994
252	1312	2034	0.949989544434136
253	1486	2375	0.9498958035757132
254	1501	1764	0.9498754396508624
255	990	2038	0.9498534641075635
256	1704	2843	0.9498266959303338
257	1554	2843	0.9497783450024548
258	2102	2293	0.9496662106499536
259	1832	1833	0.9496228408577824
260	742	1637	0.9495738100029772
261	128	2229	0.9494774546539786
262	612	1789	0.949423070851636
263	512	1329	0.9494077739892578
264	266	407	0.9493885102147426
265	770	1093	0.9493762110305494
266	116	1498	0.9492773661760824
267	238	1053	0.9492213608814388
268	2301	2538	0.9490173277747616
269	835	2741	0.9489780465301676
270	407	1312	0.9489674347672098
271	391	742	0.9489420687640844
272	1380	2038	0.9488243010031868
273	589	1537	0.9488191812853052
274	589	990	0.9488046737529472
275	150	1472	0.9486573337459456
276	391	2928	0.94856936971093
277	1190	1537	0.9484812122860504
278	459	2347	0.9484338824498124
279	1046	1486	0.9483836707987114
280	537	933	0.9483246493172
281	1822	2186	0.94831808377765
282	177	391	0.9482831511816322
283	1017	2626	0.9482721150913253
284	1232	2110	0.9481771481152274
285	449	620	0.9481556136164664
286	407	990	0.9481319165181592
287	1039	2364	0.9481035878681028
288	996	2303	0.9480984815811088
289	620	735	0.948055676024782
290	53	1096	0.9480072961524468
291	2074	2328	0.94796731105393
292	411	431	0.9479608735304236
293	452	693	0.9479568192784728
294	742	2086	0.9479209034082592
295	933	2535	0.9478827998998944
296	1223	2652	0.9478726078622304
297	735	882	0.9478542405794792
298	474	2928	0.9478350956309636
299	1056	1591	0.9478288309323254
300	990	2704	0.9478008839756522
301	1190	2704	0.9477747766657582
302	2038	2142	0.9477520236594512
303	2573	2843	0.9477468324691862
304	184	1218	0.9477398786436938
305	270	411	0.9477110530432808
306	2404	2828	0.9476508566158952
307	150	933	0.9476454356027474
308	1637	2928	0.9476405757636585
309	898	1316	0.947633981554448
310	791	961	0.9476145353561128
311	990	2928	0.9476055190132132
312	2074	2928	0.9475991551159076
313	2043	2765	0.9475259510020992
314	1645	2303	0.9474810830408316
315	957	1312	0.947403178804887
316	1737	1825	0.9474006452645992
317	46	1282	0.9473883650959396
318	407	2142	0.947369222723692
319	1498	2742	0.9473609961683088
320	1091	2766	0.9473496426262225
321	735	883	0.9473019076758478
322	607	1086	0.9472448990200384
323	1007	2347	0.9472019039571592
324	1374	1637	0.9471180910096042
325	2034	2889	0.9470840200709436
326	2034	2038	0.9470386295934636
327	184	2142	0.9470214580783396
328	937	1838	0.9469960659752398
329	449	2588	0.9469444375733655
330	665	2464	0.9469012844201836
331	407	2725	0.9468873295809752
332	1499	2809	0.9468814004253452
333	327	1278	0.9468396919272112
334	159	2742	0.9467271135133174
335	2259	2288	0.94666440590496
336	494	2417	0.9466400554531746
337	2130	2304	0.9466377870325964
338	273	1663	0.9465729640344588
339	270	1022	0.9464803106588164
340	83	2823	0.9464448362500024
341	1164	1464	0.946431128441675
342	364	2920	0.9463403976366996
343	184	1486	0.9463226940968836
344	1286	1369	0.9462532852419798
345	452	2725	0.9462242463916156
346	270	2828	0.9460736183516202
347	735	1738	0.9460607108087354
348	889	1528	0.9459872434852312
349	1852	2464	0.9459826158167076
350	2085	2353	0.9459388780085218
351	1012	2626	0.9459316637642236
352	1380	2086	0.9458837138413974
353	449	575	0.9458774717862114
354	735	1098	0.9458325326818048
355	1238	1942	0.9458183223267472
356	880	2110	0.9457676616668744
357	1022	2828	0.9456976464196416
358	1212	2034	0.9456099245837282
359	452	607	0.9455872669240492
360	252	1826	0.9455806855605108
361	1472	2535	0.9455710390648115
362	1646	2870	0.9455592534813836
363	2374	2455	0.9455289145205368
364	1623	1778	0.9455213518495592
365	827	2742	0.9454831769233804
366	665	954	0.9453982717221684
367	474	1232	0.9453641609450184
368	1439	2742	0.9453514279557904
369	1012	2589	0.9453216134063872
370	742	2652	0.9452989742003328
371	270	2142	0.9452443462575066
372	1474	2303	0.9451450954649528
373	150	884	0.9449846157591244
374	74	326	0.9449541678787524
375	1312	2404	0.9448566621770016
376	452	1537	0.9448544519501414
377	1402	1766	0.9448268967774782
378	184	2725	0.9448205182756472
379	302	1548	0.9447719749805292
380	463	1086	0.9447674130527268
381	270	1046	0.944765584797685
382	671	2038	0.9447469291605192
383	1218	2589	0.9447453804273208
384	375	1558	0.9447394283689504
385	270	990	0.9447113665967212
386	1380	1945	0.9447017960339544
387	2741	2889	0.9446404386167212
388	1537	1824	0.9445600543854956
389	377	2344	0.9445442302589392
390	578	1582	0.9444661170652722
391	1022	2747	0.944387809632136
392	1190	2328	0.9443871654794164
393	1301	2085	0.9443606011269228
394	851	2074	0.94407567747527
395	983	1296	0.9440652151832968
396	232	375	0.9440440491811524
397	1100	2328	0.9440351901443989
398	880	2535	0.9439767257526
399	1910	2103	0.943970469565188
400	1100	2074	0.9439611543566016
401	382	1641	0.9438939174478872
402	537	1472	0.9438671495236564
403	1749	1822	0.9438658713381248
404	266	270	0.943824845865604
405	218	2644	0.9438119243885532
406	382	2328	0.9437874685077852
407	671	1968	0.943765911485991
408	411	2038	0.943755469017266
409	407	504	0.9437115590981494
410	671	2142	0.943676810766714
411	266	1463	0.9436493884254928
412	990	2259	0.9435815949496928
413	1431	2178	0.9435732903911732
414	449	1925	0.943470096169042
415	1008	2728	0.9434092554477878
416	1232	1637	0.9434068280082298
417	474	2704	0.943384875000332
418	1022	1086	0.943213782034798
419	184	2038	0.9431564928017008
420	184	2284	0.9431459459896334
421	1668	2535	0.943122773444167
422	1238	2038	0.9431201724339427
423	159	740	0.943108569631664
424	1817	1954	0.9430899460239732
425	452	2328	0.9430889615522036
426	947	1783	0.9430417476263158
427	512	2095	0.9430307192423426
428	2659	2856	0.9430053945212896
429	414	449	0.942998085584266
430	1537	2328	0.9429537506450048
431	407	2928	0.9429143796923184
432	642	2925	0.9428612687569596
433	1486	2725	0.9428467755626686
434	2168	2312	0.9427436000129163
435	1086	2098	0.9427313573914178
436	657	1082	0.9426290105545176
437	88	2822	0.9426172876569044
438	1582	1838	0.9425785953235776
439	898	1852	0.9425365014839996
440	1578	2733	0.9424920973370324
441	1190	2796	0.9424838882793548
442	1405	2791	0.9424694489073684
443	747	883	0.9423734847965066
444	411	2142	0.9423501543531134
445	957	2312	0.9423343706611932
446	1942	2038	0.9423285880377836
447	1738	2617	0.9423023195817996
448	1766	1883	0.942281002890649
449	160	2013	0.9422460590444812
450	1504	2840	0.9422120189397242
451	1232	2796	0.94220417199449
452	933	2742	0.9421991967412487
453	567	1218	0.942176740060768
454	57	504	0.9421050896232972
455	46	966	0.9420538413100696
456	449	735	0.9419890332547172
457	517	1752	0.9419247921458854
458	735	2588	0.9419119555453862
459	407	1218	0.9418886174485136
460	1630	2872	0.941887740402692
461	554	936	0.9418685050896012
462	693	1008	0.9418082506231854
463	884	2535	0.941788675390575
464	2838	2908	0.941765687793806
465	990	2796	0.9416859537374483
466	607	2828	0.941638454727986
467	1537	2034	0.9416112220893476
468	1111	2347	0.9416026139185756
469	1086	2328	0.9415240952788494
470	1872	1899	0.9414596934719696
471	232	527	0.9414557646047688
472	181	1604	0.9414389811825444
473	1374	1473	0.941328616081304
474	63	2503	0.9413195498316744
475	284	2324	0.94131800517146
476	1012	2631	0.941211719122776
477	218	1218	0.9410933630661182
478	1178	2337	0.9410496751418316
479	162	1118	0.9409981386763544
480	474	1569	0.9408943914921372
481	2259	2725	0.940868027501002
482	5	934	0.9408329940654292
483	1008	1012	0.9407980250106474
484	316	1783	0.940785858396196
485	517	1472	0.9407203621827545
486	57	2034	0.940708734027575
487	411	2074	0.9406910904159984
488	474	2796	0.9406036967966954
489	1107	1973	0.9405964360923827
490	1749	2186	0.9405923945305602
491	2307	2308	0.94050920870838
492	382	2725	0.940495410262014
493	270	2493	0.9404833351728846
494	159	1668	0.940452501575862
495	1042	2691	0.9404203278045524
496	1486	2142	0.9404071244228078
497	1100	1537	0.94040301979412
498	1852	2312	0.940383544292218
499	1012	1269	0.9403773116453806
500	1486	2741	0.9403345049289616
501	411	2328	0.940323568429854
502	2212	2381	0.9403062926468508
503	452	1012	0.9402970650970702
504	1068	2439	0.9402417838283688
505	1537	2928	0.9402398659264576
506	827	1474	0.9402349831524224
507	232	2464	0.9401545969261274
508	65	1838	0.9401528676769292
509	993	1486	0.9401509743188312
510	620	1501	0.9401250050006028
511	246	382	0.9400215468300968
512	31	1292	0.939992029883835
513	642	847	0.9399349292523468
514	124	2220	0.9399328866790122
515	697	1458	0.9398822906883364
516	1008	2626	0.9398361036898366
517	377	693	0.939787394019604
518	2284	2312	0.9397332978121352
519	452	1402	0.9396609055324072
520	2375	2631	0.939660698634862
521	407	2404	0.9396047502692954
522	1994	2172	0.9395609136443168
523	63	1886	0.9395565468889748
524	266	1921	0.9395442256734546
525	1742	2674	0.9395261583063584
526	884	1498	0.9395048770777744
527	740	1556	0.9394500675989298
528	426	2110	0.9394343484245872
529	607	1022	0.939412826786951
530	957	2404	0.9393716258691152
531	527	2213	0.9393579256636864
532	270	1486	0.9393444208941598
533	973	2581	0.9392838835651964
534	184	2312	0.9392809153689436
535	1474	2872	0.9392781697595648
536	407	567	0.9392688088469248
537	1885	1963	0.9392582181868874
538	655	2325	0.9392437434381248
539	2288	2631	0.93921189661067
540	426	1463	0.9391395097501336
541	276	638	0.9390956593708952
542	294	681	0.93908666412202
543	1403	2659	0.939046512878436
544	935	961	0.9390301176514072
545	57	1458	0.9390027050573432
546	184	2259	0.9389713094672536
547	441	2108	0.9389210874152903
548	1474	2659	0.9388658644912284
549	883	1498	0.938858746004143
550	63	162	0.938834976771644
551	2038	2928	0.9388104437782436
552	1068	2142	0.9387979102731342
553	183	1854	0.9387405924703432
554	1093	2626	0.9387404871461192
555	1068	1093	0.9386732281808592
556	1022	1537	0.9386607917158828
557	1056	1427	0.9385934593549504
558	407	431	0.9385722432864388
559	509	1472	0.9385660547553972
560	1282	2659	0.9385507335662266
561	693	2259	0.938491901505452
562	150	181	0.938479335150522
563	745	2413	0.9384571697634234
564	1269	1402	0.938430824454182
565	1464	2319	0.9383779002210788
566	56	1822	0.9383597444113536
567	1569	2928	0.9383535999312168
568	1486	2328	0.9382202283086766
569	2792	2799	0.9381642909445485
570	162	2823	0.938127228486403
571	2333	2404	0.938101770244511
572	1487	2881	0.9380996774876766
573	12	1123	0.9380756193409604
574	635	2308	0.9380155498881064
575	1046	1218	0.9379038149139508
576	177	1041	0.9378981344215296
577	452	1301	0.937872227147181
578	232	2535	0.9377462568959049
579	266	2021	0.9377283478909824
580	431	2928	0.937721080578404
581	46	827	0.937720094840622
582	554	1096	0.9376936309928448
583	983	1537	0.9376917320593564
584	382	1022	0.9376749038776012
585	791	1316	0.93764430692203
586	567	1296	0.9375995136469544
587	665	2213	0.9375738560879928
588	358	2690	0.9375527524357756
589	449	1085	0.9375113088439564
590	1474	1501	0.9375013809258336
591	159	2535	0.9374518548563084
592	276	1126	0.9373933058852892
593	2259	2328	0.9373786001200556
594	431	742	0.9373292891291995
595	177	2169	0.9373235655971562
596	270	1086	0.93727931966814
597	452	957	0.937263777244069
598	1537	1569	0.9372437094490316
599	913	2848	0.9372098881309872
600	537	1604	0.9371700004984213
601	983	1086	0.9371416429436936
602	957	1486	0.9371362106741218
603	671	2086	0.9371299080808142
604	382	452	0.9371268454002109
605	463	1569	0.9370469146302532
606	2303	2312	0.9370325511320934
607	421	2213	0.9369867250566332
608	1041	1909	0.9369828011562592
609	983	1190	0.9369461975490868
610	340	1470	0.9369305823411018
611	558	2417	0.9368444488416182
612	159	1556	0.9367626946363584
613	427	1986	0.9367236744583336
614	358	1316	0.9366932062090908
615	990	2333	0.9366479323929118
616	933	2347	0.936642039613513
617	411	589	0.9366207295668254
618	367	1766	0.936569519719727
619	589	1046	0.9365449622660422
620	411	452	0.9365226114003082
621	2142	2333	0.936511523789608
622	266	2493	0.9364627658434268
623	452	1218	0.9364311783910824
624	957	2728	0.9364285334828608
625	1487	1760	0.936392365401208
626	97	394	0.9363831876566392
627	520	2573	0.9363578256307014
628	1175	2140	0.9363157263684424
629	2034	2288	0.9363129039659208
630	527	1852	0.9363046409438406
631	2142	2259	0.9362570198906512
632	376	2312	0.9362541754794128
633	57	990	0.9361771229837788
634	504	1380	0.9361587783055332
635	812	1749	0.9361564965120628
636	665	899	0.936154628323588
637	83	1118	0.9361431881835822
638	940	2581	0.9361384481266984
639	1111	2103	0.9361283910900614
640	620	2157	0.9361010728136714
641	1008	2259	0.9360592584854311
642	411	2764	0.9360530028264
643	302	2493	0.936011365648962
644	523	1981	0.93599509433956
645	2220	2910	0.9359641098467434
646	2199	2794	0.9359248034859614
647	2374	2832	0.935845064418466
648	1852	1864	0.9358085591586576
649	601	2140	0.935792192736344
650	671	1380	0.9355553843836514
651	1623	2303	0.9355296855081776
652	328	924	0.935477887830722
653	431	452	0.9354360052704328
654	1737	1786	0.9354201547248387
655	1046	2796	0.9354032124050712
656	449	884	0.9353676799309668
657	2021	2535	0.9353498378406088
658	266	1022	0.9353480968744362
659	387	774	0.935347131166606
660	1100	2259	0.935312797644814
661	431	2038	0.9352992000392508
662	1454	2168	0.9352942307645342
663	2704	2928	0.9352866982942364
664	391	1942	0.9352289829592764
665	936	1626	0.9352127273927228
666	431	1046	0.9352049589477832
667	1007	1315	0.9351587056829276
668	401	2074	0.935157329758535
669	1637	1824	0.9351378850635608
670	411	990	0.9350999018351022
671	1008	1269	0.9350972339715008
672	1635	2312	0.9350826721876772
673	377	2832	0.9350757278650774
674	1022	2034	0.9350751165198854
675	452	2404	0.9349950260351518
676	302	2102	0.9349884376271518
677	1232	2704	0.9349846008882962
678	431	1329	0.9349549973906376
679	1626	2925	0.934932473858736
680	1085	1925	0.9349155708126085
681	558	897	0.934847687594072
682	1118	2823	0.934788274251152
683	1301	2626	0.934759146032852
684	459	665	0.934736136883635
685	1118	1886	0.9347206180510212
686	57	1312	0.934640547117756
687	1486	2589	0.9345902659537384
688	695	1711	0.934523486960544
689	232	791	0.9345070314475332
690	984	1374	0.9345068285513016
691	2103	2446	0.9344958932695634
692	665	1472	0.934495279046042
693	150	159	0.9344162066639878
694	270	1312	0.9343979381789368
695	1138	1914	0.934357158362189
696	1822	2417	0.934353284978423
697	382	2404	0.9343300629133452
698	1093	2209	0.934306975133684
699	235	256	0.93429582204233
700	1218	2626	0.934259807268192
701	655	2741	0.9341810344481728
702	2162	2227	0.9341700188020732
703	990	2074	0.9341500831121944
704	452	2038	0.934103981114265
705	46	1474	0.9340878275381862
706	1641	2325	0.9340623297556196
707	284	399	0.9340423934865152
708	256	2031	0.9339933945439456
709	1269	2259	0.9339888617819974
710	884	2742	0.9339741535548118
711	1825	2838	0.9339719137787432
712	246	2590	0.933949438436608
713	1065	1093	0.9339258004558794
714	266	2110	0.9339108439106908
715	431	2704	0.9338994502979416
716	990	1637	0.9338414176912088
717	74	575	0.933802043247626
718	884	2157	0.9337619952308625
719	2034	2725	0.9337466676609968
720	407	1022	0.9337377624394058
721	184	2889	0.9337091641827708
722	150	426	0.9336696040769732
723	94	880	0.9335618342102404
724	990	2034	0.9335443361471089
725	321	2080	0.933537291610832
726	742	1824	0.9335347687459994
727	504	957	0.9335139741841288
728	1604	2537	0.933476309125826
729	883	2862	0.9333649020472194
730	431	2631	0.9333644415159236
731	270	607	0.9333616923128732
732	363	2142	0.9333376022111172
733	270	1190	0.9333360689995616
734	163	2330	0.933294106567303
735	2333	2928	0.9332778487510572
736	1637	2482	0.9332736548290907
737	883	1098	0.9332559556157022
738	1427	2213	0.933252266853674
739	655	1675	0.93323907536755
740	1615	2766	0.9332153971028554
741	279	379	-0.933178530945078
742	1486	2034	0.9331694523260804
743	1038	2869	0.9330851563798926
744	2910	2931	0.9330822656288914
745	431	1012	0.9330752988754718
746	2102	2464	0.9330266045910516
747	474	2741	0.9330154742486332
748	150	1085	0.9329970773930945
749	933	954	0.932879478429167
750	2034	2259	0.9328701104661038
751	2312	2690	0.9328490226748568
752	407	2312	0.9328424383712154
753	66	119	0.9328400765173026
754	1013	1458	0.932817942234828
755	1138	1779	0.932796407297548
756	966	1630	0.9327457660860864
757	407	957	0.9327235984283268
758	2130	2925	0.9326988319942396
759	396	943	0.932681779957474
760	183	1492	0.93260531538469
761	852	995	0.9325985478674336
762	412	825	0.9325820571666872
763	983	2098	0.932581080085044
764	655	2031	0.9325564336663648
765	494	2862	0.9325556795644606
766	452	2626	0.9325482284966607
767	620	883	0.9325277564771888
768	2324	2683	0.9325168862374348
769	1220	2291	0.9324809014708064
770	884	2464	0.9324775988026756
771	1744	1803	0.932466690947045
772	2038	2074	0.9324442531317184
773	60	1463	0.9324370676260506
774	474	1709	0.932432041200848
775	1569	2404	0.9324082610118358
776	898	2213	0.9323597070523348
777	474	742	0.9323581934908324
778	1269	1766	0.932355197180116
779	1454	2312	0.9323378706113732
780	1100	2928	0.9323321099943572
781	504	2505	0.9323080186399878
782	1046	2328	0.9322887065263712
783	488	1034	0.9322547119528546
784	249	2645	0.9322520135331366
785	1282	1403	0.9322475293074484
786	1604	2404	0.932227245018384
787	2085	2626	0.93222341549738
788	1554	2826	0.9321907132740764
789	449	880	0.9321217498711358
790	1448	1910	0.9320656668021374
791	94	568	0.9320337152423273
792	827	898	0.9320275405603522
793	1218	2869	0.932008865478651
794	426	2021	0.9319931436763657
795	1668	2742	0.9319664212265452
796	452	1022	0.9319471367256612
797	1085	1548	0.9319457980878152
798	1852	2690	0.9319354609341092
799	1668	2140	0.9319229039014784
800	884	2102	0.9319177762690606
801	426	880	0.9319149871871328
802	1501	2872	0.9318857279688424
803	954	2464	0.9318851738342498
804	116	2102	0.9318438957177254
805	270	2034	0.9318372079357397
806	884	1668	0.9318362995026518
807	28	970	0.931834168768224
808	419	527	0.9318228957918
809	1380	2588	0.9318147880873976
810	898	2690	0.9317962121336668
811	1046	2589	0.9317857073846442
812	309	1789	0.9317023493085006
813	898	935	0.931627215234856
814	150	2872	0.9316260043106028
815	2259	2631	0.931616254911909
816	1197	1261	0.931552119469338
817	1301	2353	0.931545605016208
818	827	1282	0.9315331172128214
819	431	1086	0.9315291157947756
820	567	693	0.931527786832971
821	1226	1981	0.9315245006017854
822	1641	2585	0.931513985839483
823	1744	1817	0.9315038719578244
824	124	1645	0.9315028331580074
825	1610	1945	0.9314955106845104
826	1691	1744	0.9314829950624806
827	827	2659	0.9314111343703662
828	407	1921	0.9313975441828124
829	1752	2112	0.9313737549891552
830	2303	2588	0.9313573710498936
831	883	1013	0.9313233289076782
832	343	758	0.9312961196227728
833	1421	2571	0.931293817725184
834	880	1085	0.931288230444528
835	1218	1269	0.9312851676962984
836	431	990	0.9312511279710272
837	452	2142	0.9312322207173356
838	273	1926	-0.9312190703697744
839	46	1112	0.9312166318108224
840	2304	2925	0.9311276916400846
841	217	1259	0.9311073019767482
842	2725	2828	0.9310737583821048
843	1232	2333	0.931069469670377
844	1041	1569	0.9310552437592646
845	954	2535	0.931046511052096
846	184	452	0.931043855333488
847	990	1824	0.9310057339963748
848	431	567	0.9310019612756952
849	990	1022	0.9309989227174426
850	116	2325	0.9309722063268486
851	2175	2394	0.9309537980367748
852	326	575	0.9309461364392368
853	463	2622	0.9309373902362768
854	1269	2404	0.930926196161171
855	1668	2464	0.9309159401178168
856	575	2157	0.930858886899186
857	2668	2881	0.9308468556724352
858	246	1086	0.9308436514240488
859	284	1487	0.930835256559121
860	1486	2312	0.9308349309234774
861	10	815	0.9308320689743858
862	452	1100	0.9308041295709912
863	1787	1817	0.9308000521705968
864	452	1008	0.9307933382305296
865	1640	2809	0.9307711300994874
866	1085	2588	0.9307604321998368
867	1150	2019	0.9307464200247384
868	940	977	0.9307260756545204
869	218	2259	0.9307128539251934
870	462	570	0.9306351471966384
871	898	1835	0.930632503459912
